,HISTORY,HREKG,LVFAILURE,ERRLOWOUTPUT,HRSAT,VENTALV,FIO2,VENTLUNG,STROKEVOLUME,LVEDVOLUME,BP,CO,HYPOVOLEMIA,INTUBATION,TPR,VENTMACH,CATECHOL,PULMEMBOLUS,MINVOL,CVP,INSUFFANESTH,HRBP,SAO2,HR,PRESS,ERRCAUTER,PVSAT,VENTTUBE,KINKEDTUBE,DISCONNECT,MINVOLSET,ANAPHYLAXIS,EXPCO2,ARTCO2,PCWP,SHUNT,PAP
3579,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,NORMAL,LOW,LOW,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3580,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,LOW,NORMAL,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,LOW,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3581,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3582,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3583,FALSE,HIGH,FALSE,FALSE,NORMAL,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3584,FALSE,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3585,FALSE,HIGH,FALSE,FALSE,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,HIGH,NORMAL
3586,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,HIGH,LOW,HIGH,TRUE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,HIGH
3587,FALSE,LOW,FALSE,FALSE,LOW,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,NORMAL,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,TRUE,LOW,LOW,NORMAL,HIGH,FALSE,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL
3588,FALSE,LOW,FALSE,FALSE,LOW,ZERO,NORMAL,ZERO,NORMAL,LOW,LOW,LOW,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,LOW,FALSE,LOW,LOW,NORMAL,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3589,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,LOW,HIGH,NORMAL,HIGH,HIGH,FALSE,ONESIDED,NORMAL,NORMAL,HIGH,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,NORMAL,HIGH,NORMAL,HIGH,NORMAL
3590,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3591,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3592,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3593,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,NORMAL,HIGH,NORMAL,NORMAL,NORMAL
3594,TRUE,NORMAL,TRUE,FALSE,HIGH,HIGH,NORMAL,LOW,LOW,LOW,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,NORMAL,FALSE,HIGH,LOW,FALSE,LOW,HIGH,LOW,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,LOW,NORMAL,NORMAL
3595,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3596,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,ZERO,HIGH,FALSE,HIGH,HIGH,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,HIGH,NORMAL,NORMAL
3597,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,ZERO,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,NORMAL,FALSE,ZERO,LOW,NORMAL,NORMAL,NORMAL
3598,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,HIGH,LOW,HIGH,TRUE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,HIGH,TRUE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL
3599,FALSE,HIGH,FALSE,TRUE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,NORMAL,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3600,FALSE,NORMAL,FALSE,FALSE,NORMAL,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,TRUE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3601,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,ZERO,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3602,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3603,FALSE,LOW,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,NORMAL,FALSE,NORMAL,HIGH,ZERO,NORMAL,FALSE,HIGH,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3604,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3605,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,LOW,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,TRUE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3606,FALSE,LOW,FALSE,FALSE,LOW,ZERO,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,ZERO,NORMAL,FALSE,LOW,LOW,NORMAL,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3607,FALSE,NORMAL,FALSE,FALSE,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,FALSE,NORMAL,HIGH,ZERO,NORMAL,FALSE,LOW,NORMAL,FALSE,LOW,LOW,NORMAL,HIGH,FALSE,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,NORMAL,LOW,NORMAL,NORMAL,NORMAL
3608,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,TRUE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3609,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,LOW,NORMAL,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,LOW,TRUE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3610,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,LOW,NORMAL,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,TRUE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,LOW
3611,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3612,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,TRUE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3613,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,ZERO,LOW,NORMAL,NORMAL,NORMAL
3614,FALSE,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,NORMAL,TRUE,NORMAL,HIGH,HIGH,NORMAL,FALSE,HIGH,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,FALSE,LOW,LOW,HIGH,NORMAL,LOW
3615,FALSE,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,NORMAL,FALSE,NORMAL,HIGH,NORMAL,NORMAL,TRUE,HIGH,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,FALSE,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,HIGH,HIGH
3616,FALSE,LOW,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3617,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,NORMAL,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,LOW,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3618,TRUE,NORMAL,TRUE,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,LOW,LOW,LOW,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,HIGH,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,LOW,NORMAL,NORMAL
3619,TRUE,HIGH,TRUE,FALSE,HIGH,ZERO,NORMAL,ZERO,LOW,LOW,LOW,LOW,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,LOW,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3620,FALSE,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,FALSE,HIGH,ZERO,FALSE,TRUE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3621,TRUE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,LOW,HIGH,LOW,NORMAL,TRUE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL
3622,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,LOW,HIGH,LOW,LOW,TRUE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,HIGH,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,LOW,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL
3623,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3624,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3625,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,LOW,NORMAL,HIGH,LOW,HIGH,TRUE,ONESIDED,LOW,NORMAL,HIGH,FALSE,LOW,HIGH,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,NORMAL,HIGH,HIGH,HIGH,LOW
3626,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3627,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,HIGH,LOW,HIGH,TRUE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,HIGH,TRUE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,TRUE,LOW,HIGH,HIGH,NORMAL,NORMAL
3628,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,HIGH,HIGH,HIGH,TRUE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,TRUE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL
3629,FALSE,LOW,FALSE,FALSE,LOW,ZERO,NORMAL,HIGH,LOW,HIGH,LOW,LOW,TRUE,NORMAL,HIGH,HIGH,NORMAL,FALSE,LOW,HIGH,FALSE,HIGH,LOW,NORMAL,HIGH,FALSE,LOW,NORMAL,FALSE,TRUE,HIGH,FALSE,HIGH,HIGH,HIGH,NORMAL,NORMAL
3630,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,LOW,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3631,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,LOW,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3632,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,LOW,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3633,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL
3634,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3635,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3636,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3637,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,HIGH,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,LOW,FALSE,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3638,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,LOW,HIGH,LOW,NORMAL,TRUE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,LOW
3639,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,HIGH,HIGH,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,NORMAL,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL
3640,FALSE,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,LOW,HIGH,FALSE,HIGH,NORMAL,TRUE,HIGH,LOW,HIGH,HIGH,FALSE,HIGH,ZERO,FALSE,FALSE,LOW,FALSE,NORMAL,LOW,NORMAL,NORMAL,NORMAL
3641,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3642,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,NORMAL,NORMAL,HIGH,FALSE,LOW,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL
3643,TRUE,HIGH,TRUE,FALSE,HIGH,ZERO,NORMAL,ZERO,LOW,LOW,NORMAL,LOW,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3644,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,LOW,FALSE,HIGH,LOW,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL
3645,FALSE,NORMAL,FALSE,TRUE,NORMAL,ZERO,NORMAL,ZERO,NORMAL,NORMAL,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,NORMAL,TRUE,NORMAL,LOW,HIGH,NORMAL,TRUE,LOW,LOW,TRUE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,HIGH,NORMAL
3646,FALSE,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,FALSE,NORMAL,HIGH,NORMAL,NORMAL,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,LOW,LOW,FALSE,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL
3647,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,ZERO,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3648,FALSE,HIGH,FALSE,TRUE,HIGH,ZERO,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,NORMAL,FALSE,NORMAL,LOW,HIGH,NORMAL,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL
3649,FALSE,HIGH,FALSE,FALSE,HIGH,ZERO,NORMAL,ZERO,NORMAL,HIGH,LOW,HIGH,FALSE,NORMAL,LOW,NORMAL,HIGH,FALSE,ZERO,HIGH,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL
